id,saved_listing_id,airbnb_listing_id,listing_url,title,property_type,bedrooms,baths,accommodates,beds,rating,reviews,similarity_score,pool_score,effective_rank_score,tenure_runs,price_reliability_score,last_nightly_price,status,price_date,lat,lng,amenities,is_weekend,is_holiday
f8dc7377-eafa-4a12-af15-1bdabdff1b7c,bdef28dc-2134-40b8-875d-350f7c28a0fe,34894093,https://www.airbnb.com/rooms/34894093?adults=5&check_in=2026-04-24&check_out=2026-04-28&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774855211_P3JvvVl3PdMx_IZj&previous_page_section_name=1000&federated_search_id=8b04d6a2-835d-4b98-8f30-c74500b1f73c,Apr 24 to 28,entire_home,2.0,2.0,,,4.91,,0.686,0.669,0.669,3.0,1.0,194.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
c6e3b7c6-8eb0-4410-a770-34e8bef2b6aa,c741f0c6-9e52-4738-99a4-9dfeb854de6f,49613685,https://www.airbnb.com/rooms/49613685?adults=6&check_in=2026-04-20&check_out=2026-04-22&search_mode=regular_search&source_impression_id=p3_1774836548_P3LXOQIi8zspjFGd&previous_page_section_name=1000&federated_search_id=ed7e01c9-91c7-46c3-9242-3a0f930d7633,Walk to Light Rail• PrivateParking• FamilyFriendly,entire_home,3.0,,,,4.97,,0.567,0.567,0.567,1.0,1.0,273.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
c377cf9c-eca9-4461-9e85-833eabbe4e1c,c741f0c6-9e52-4738-99a4-9dfeb854de6f,1368616732709927717,https://www.airbnb.com/rooms/1368616732709927717?adults=6&check_in=2026-04-24&check_out=2026-04-26&search_mode=regular_search&source_impression_id=p3_1774836567_P3iViFRmLmFv4mxI&previous_page_section_name=1000&federated_search_id=c25b884a-1b3c-4cfe-802a-ac056f50d3e2,Shoreline 3-bdrm split-level,entire_home,3.0,,,,5.0,,0.567,0.567,0.567,1.0,1.0,211.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
644fbbc7-08b7-49ac-9cbe-f443a0d9b154,c741f0c6-9e52-4738-99a4-9dfeb854de6f,1578317767028257775,https://www.airbnb.com/rooms/1578317767028257775?adults=6&check_in=2026-04-08&check_out=2026-04-10&search_mode=regular_search&source_impression_id=p3_1774836497_P3aOLUGs6i_nhNjX&previous_page_section_name=1000&federated_search_id=829a7be4-4792-4075-b17f-7a0322a5f9ae,‼️Modern 3BR House w/ BBQ Yard near Richmond Beach,entire_home,3.0,,,,4.29,,0.558,0.558,0.558,1.0,1.0,230.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
1e30eddc-8f86-43ea-b21f-349a3452deef,c741f0c6-9e52-4738-99a4-9dfeb854de6f,584321668327054715,https://www.airbnb.com/rooms/584321668327054715?adults=6&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836462_P3mAMt1pUxtrAMlY&previous_page_section_name=1000&federated_search_id=c2407c1c-747d-4b34-926f-612a26b6edc5,Mid century modern retreat w/ expansive garden &AC,entire_home,3.0,,,,4.98,,0.548,0.548,0.548,1.0,1.0,291.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
f7d37c27-e03a-42e4-ba4f-8cd60338f579,c741f0c6-9e52-4738-99a4-9dfeb854de6f,1591632304189120197,https://www.airbnb.com/rooms/1591632304189120197?adults=6&check_in=2026-03-30&check_out=2026-04-01&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774836462_P3wsAlXtTQGpc8I8&previous_page_section_name=1000&federated_search_id=c2407c1c-747d-4b34-926f-612a26b6edc5,"Bright & Spacious Retreat | Yard, 15mi To Seattle",entire_home,3.0,,,,5.0,,0.548,0.548,0.548,1.0,1.0,234.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
e049bd2b-0753-4749-8409-51ed5562cb3e,1083eb3d-11bf-450c-b414-fe238db6ee4b,50736043,https://www.airbnb.com/rooms/50736043?adults=5&check_in=2026-04-03&check_out=2026-04-04&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774836642_P3xXS13LeShqC_AL&previous_page_section_name=1000&federated_search_id=d1897ff4-013b-4a75-9ba1-68d6ad50d759,Clean Modern 2BD/2BA House near downtown San Mateo,entire_home,2.0,2.0,5.0,,4.71,169.0,0.686,0.686,0.686,1.0,1.0,200.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
a8e90dfa-6184-4882-b94d-bc7298a097d8,1083eb3d-11bf-450c-b414-fe238db6ee4b,556709390860334086,https://www.airbnb.com/rooms/556709390860334086?adults=5&check_in=2026-04-04&check_out=2026-04-06&search_mode=regular_search&source_impression_id=p3_1774836651_P3bdqTqV04XbgiHA&previous_page_section_name=1000&federated_search_id=b2495c57-3de4-4824-a2df-768f5b25d92f,Guest suite in San Carlos,entire_home,2.0,2.0,6.0,,4.69,124.0,0.669,0.669,0.669,1.0,1.0,288.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
bfa92797-2c8d-4250-9aa4-185f0e92d678,1083eb3d-11bf-450c-b414-fe238db6ee4b,47509840,https://www.airbnb.com/rooms/47509840?adults=5&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836632_P3OOuOwW5ae6Kw9M&previous_page_section_name=1000&federated_search_id=a0bf9b72-ad10-4efa-843c-eb5e05d18930,Charming 2BR Apartment near tech Giants & Stanford,entire_home,2.0,2.0,6.0,,4.95,165.0,0.567,0.567,0.567,1.0,1.0,345.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
1ed16b4c-869d-4134-9a30-fd464ac7d6c5,1083eb3d-11bf-450c-b414-fe238db6ee4b,890738222227215640,https://www.airbnb.com/rooms/890738222227215640?adults=5&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836632_P3lfbrVtYYcxmrxh&previous_page_section_name=1000&federated_search_id=a0bf9b72-ad10-4efa-843c-eb5e05d18930,SFO 10 Min • Family 2BR + Patio Games • Baby-Ready,entire_home,2.0,1.0,6.0,,4.88,128.0,0.567,0.567,0.567,1.0,1.0,331.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
4b04febd-796e-4a50-94ac-ec0563202c52,1083eb3d-11bf-450c-b414-fe238db6ee4b,1411796945034900734,https://www.airbnb.com/rooms/1411796945034900734?adults=5&check_in=2026-04-02&check_out=2026-04-04&search_mode=regular_search&source_impression_id=p3_1774836642_P3L7ej7hMn766VGX&previous_page_section_name=1000&federated_search_id=d1897ff4-013b-4a75-9ba1-68d6ad50d759,Mountain View Charmer,entire_home,2.0,2.0,6.0,,4.95,19.0,0.567,0.567,0.567,1.0,1.0,359.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
8545103e-c539-44ae-a76f-bcb33a775256,1083eb3d-11bf-450c-b414-fe238db6ee4b,572838935375997076,https://www.airbnb.com/rooms/572838935375997076?adults=5&check_in=2026-04-02&check_out=2026-04-04&search_mode=regular_search&source_impression_id=p3_1774836642_P34Qpo8Z_OKB1QX6&previous_page_section_name=1000&federated_search_id=d1897ff4-013b-4a75-9ba1-68d6ad50d759,175 - Modern Mtn View 2B1B Big Yard near Downtown,entire_home,2.0,,,,4.61,,0.567,0.567,0.567,1.0,1.0,257.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
38af37bd-6f68-41bc-9801-f107e49e2152,1083eb3d-11bf-450c-b414-fe238db6ee4b,1243714720215442462,https://www.airbnb.com/rooms/1243714720215442462?adults=5&check_in=2026-04-03&check_out=2026-04-05&search_mode=regular_search&source_impression_id=p3_1774944637_P3CUGju1cxAoPbTZ&previous_page_section_name=1000&federated_search_id=a183c808-1dfe-4e71-8d9c-b05491e5659a,Clean Modern 2BD/2BA House near downtown San Mateo,entire_home,2.0,2.0,5.0,,4.82,56.0,0.686,0.686,0.686,2.0,1.0,211.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
5ad2389e-1526-4632-ae1c-ac855bef06bb,1083eb3d-11bf-450c-b414-fe238db6ee4b,31883013,https://www.airbnb.com/rooms/31883013?adults=5&check_in=2026-04-03&check_out=2026-04-05&search_mode=regular_search&source_impression_id=p3_1774944637_P3JkrQLL1XVJEGIs&previous_page_section_name=1000&federated_search_id=a183c808-1dfe-4e71-8d9c-b05491e5659a,Guesthouse in Belmont,entire_home,2.0,,,,4.88,,0.567,0.567,0.567,2.0,1.0,336.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
0fbea904-0551-4eb2-b82a-66a7ee8d7fa7,1083eb3d-11bf-450c-b414-fe238db6ee4b,705327151716911393,https://www.airbnb.com/rooms/705327151716911393?adults=5&check_in=2026-04-08&check_out=2026-04-10&search_mode=regular_search&source_impression_id=p3_1774836670_P37iN46w0s_Bogqb&previous_page_section_name=1000&federated_search_id=33bf27f0-d0a9-4247-8e9b-2369817d7d41,Luxury 2BR Apt near Tech Companies and Stanford,entire_home,2.0,,,,4.9,,0.567,0.567,0.567,1.0,1.0,362.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
cdbac486-5bcc-4f78-b516-eb8b213f8e64,1083eb3d-11bf-450c-b414-fe238db6ee4b,1455861082222416979,https://www.airbnb.com/rooms/1455861082222416979?adults=5&check_in=2026-04-10&check_out=2026-04-12&search_mode=regular_search&source_impression_id=p3_1774836680_P3k6atBr37RhKEzj&previous_page_section_name=1000&federated_search_id=f0984ee4-5c30-4a83-aebe-55df5bd0633a,1725 - Modern & Cozy 2B2B at Heart of San Mateo,entire_home,2.0,,,,4.88,,0.567,0.567,0.567,1.0,1.0,355.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
788a2e43-9a7a-4846-9f1a-2cac63c86e65,1083eb3d-11bf-450c-b414-fe238db6ee4b,1338668095115725326,https://www.airbnb.com/rooms/1338668095115725326?adults=5&check_in=2026-04-12&check_out=2026-04-15&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774836690_P3T6yLv9H7cFSYjn&previous_page_section_name=1000&federated_search_id=2179dcb5-d857-434f-be74-44e33a68add0,2BR for Families • Park+Pickleball • Stanford |SFO,entire_home,2.0,,,,5.0,,0.567,0.567,0.567,1.0,1.0,380.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
9869f7b5-a948-4719-8abf-8edecc657696,1083eb3d-11bf-450c-b414-fe238db6ee4b,745930149256585409,https://www.airbnb.com/rooms/745930149256585409?adults=5&check_in=2026-04-24&check_out=2026-04-26&search_mode=regular_search&source_impression_id=p3_1774836743_P3RE92cVvOQmjMf6&previous_page_section_name=1000&federated_search_id=200313e8-a876-4c27-ac03-698bca716fc3,Eagle Hill Craftsman,entire_home,2.0,,,,4.86,,0.567,0.567,0.567,1.0,1.0,354.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
c66c8284-7bfc-413e-8813-38cd098b0e86,1083eb3d-11bf-450c-b414-fe238db6ee4b,615913173231140351,https://www.airbnb.com/rooms/615913173231140351?adults=5&check_in=2026-04-22&check_out=2026-04-24&search_mode=regular_search&source_impression_id=p3_1774836734_P378jHK970hNsiLY&previous_page_section_name=1000&federated_search_id=239e8bd5-4e45-40f0-b9f4-e48920962f4d,Cozy San Carlos Gem | Bright & Spacious 2BR Flat,entire_home,2.0,,,,4.9,,0.549,0.549,0.549,1.0,1.0,255.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
9c06d5b8-2bf2-4432-8a0a-ea9c1102bfc1,1083eb3d-11bf-450c-b414-fe238db6ee4b,1289359144077599228,https://www.airbnb.com/rooms/1289359144077599228?adults=5&check_in=2026-04-24&check_out=2026-04-26&search_mode=regular_search&source_impression_id=p3_1774836743_P37F_UqK5Y2xmWhS&previous_page_section_name=1000&federated_search_id=200313e8-a876-4c27-ac03-698bca716fc3,Sunny 2 Bedroom with Pool Near Standford Hospitals,entire_home,2.0,,,,4.93,,0.537,0.537,0.537,1.0,1.0,344.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
a9e8d671-a0c3-4df2-85a3-191405729d50,f3aa1eb9-b861-4d19-8d60-b2f38442058d,702895345954216270,https://www.airbnb.com/rooms/702895345954216270?adults=2&check_in=2026-04-12&check_out=2026-04-14&search_mode=regular_search&source_impression_id=p3_1774836852_P3ZwNdsRxaZ7kdNx&previous_page_section_name=1000&federated_search_id=a0d77356-1a3d-427b-b6fc-a632aacef25a,Seattle *Rock 'N Roll* Glam - 1BD/1BA Urban Condo,entire_home,1.0,1.0,3.0,,4.92,208.0,0.686,0.686,0.686,1.0,0.0,189.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
ef6d351c-0339-4fe5-b1b6-1f6a548c6fec,f3aa1eb9-b861-4d19-8d60-b2f38442058d,1390977062353857650,https://www.airbnb.com/rooms/1390977062353857650?adults=2&check_in=2026-03-31&check_out=2026-04-01&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774836798_P3yf8aSaeqGQVtbz&previous_page_section_name=1000&federated_search_id=3fceb3bc-617f-499e-bceb-e8a12037f519,"Private Suite (AC, Garage, W/D) by I-5, Light Rail",entire_home,1.0,1.0,4.0,,4.98,121.0,0.599,0.599,0.599,1.0,1.0,119.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
223cb218-0789-4242-b3c1-504527f904e1,f3aa1eb9-b861-4d19-8d60-b2f38442058d,1480213068446765450,https://www.airbnb.com/rooms/1480213068446765450?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836797_P3ugJqWUXm4fRI3B&previous_page_section_name=1000&federated_search_id=3fceb3bc-617f-499e-bceb-e8a12037f519,~Downtown View~ Studio in Capitol Hill,entire_home,1.0,1.0,2.0,,4.62,52.0,0.567,0.567,0.567,1.0,1.0,103.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
93cec2e9-1477-4e84-999e-c4ab62f34d09,f3aa1eb9-b861-4d19-8d60-b2f38442058d,48502071,https://www.airbnb.com/rooms/48502071?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836797_P3w9hu0HlJ5cSI_A&previous_page_section_name=1000&federated_search_id=3fceb3bc-617f-499e-bceb-e8a12037f519,Seattle Hideaway,entire_home,1.0,1.0,3.0,,4.9,269.0,0.567,0.567,0.567,1.0,1.0,106.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
16b094be-f284-46e8-96e3-029a6a8966d6,f3aa1eb9-b861-4d19-8d60-b2f38442058d,592200448239529644,https://www.airbnb.com/rooms/592200448239529644?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836797_P3umBQ3DU7GwwLrv&previous_page_section_name=1000&federated_search_id=3fceb3bc-617f-499e-bceb-e8a12037f519,Charming 1 Bedroom Home in the Heart of Seattle!,entire_home,1.0,1.0,4.0,,4.82,149.0,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
843507fd-7d50-43b5-94b1-c83dc94173db,f3aa1eb9-b861-4d19-8d60-b2f38442058d,963989839164028863,https://www.airbnb.com/rooms/963989839164028863?adults=2&check_in=2026-04-01&check_out=2026-04-03&search_mode=regular_search&source_impression_id=p3_1774944708_P3dldlIA80ymZU3s&previous_page_section_name=1000&federated_search_id=5c3217c9-8ccd-4a02-899c-ff34cf218692,Show price breakdown,entire_home,1.0,1.0,4.0,,4.83,105.0,0.567,0.567,0.567,2.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
1e392b1a-cffc-4e1d-8d1f-9703ca3fad97,f3aa1eb9-b861-4d19-8d60-b2f38442058d,796406495359018289,https://www.airbnb.com/rooms/796406495359018289?adults=2&check_in=2026-04-01&check_out=2026-04-03&search_mode=regular_search&source_impression_id=p3_1774944708_P3v-zmNDX5xNafXG&previous_page_section_name=1000&federated_search_id=5c3217c9-8ccd-4a02-899c-ff34cf218692,Guest suite in Beacon Hill,entire_home,1.0,,,,4.94,,0.565,0.567,0.567,2.0,1.0,134.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
a9ebecf8-b627-46f5-9c36-d8cd1a82cf49,f3aa1eb9-b861-4d19-8d60-b2f38442058d,53155876,https://www.airbnb.com/rooms/53155876?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836797_P3s9XR2KK8geJHe_&previous_page_section_name=1000&federated_search_id=3fceb3bc-617f-499e-bceb-e8a12037f519,Serene 1 Bedroom Condo in the Heart of Seattle!,entire_home,1.0,,,,4.83,,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
79cb2749-328b-4675-bae9-0ca4e397c119,f3aa1eb9-b861-4d19-8d60-b2f38442058d,1450933064309130596,https://www.airbnb.com/rooms/1450933064309130596?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836797_P3Xravy_6GT7lDpm&previous_page_section_name=1000&federated_search_id=3fceb3bc-617f-499e-bceb-e8a12037f519,Secret Hideaway - New Custom Built Home,entire_home,1.0,,,,4.97,,0.567,0.567,0.567,1.0,1.0,123.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
76de2cf8-b2e1-4ae0-ae16-573faab59a6a,f3aa1eb9-b861-4d19-8d60-b2f38442058d,1492488872465713773,https://www.airbnb.com/rooms/1492488872465713773?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836797_P35A_B2qxS03Eb4Q&previous_page_section_name=1000&federated_search_id=3fceb3bc-617f-499e-bceb-e8a12037f519,C6: Cute Cozy Convenient Condo Convention Center,entire_home,1.0,,,,5.0,,0.567,0.567,0.567,1.0,1.0,141.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
f8cfaeb1-21d5-4185-8dc2-0dfa8dc61603,f3aa1eb9-b861-4d19-8d60-b2f38442058d,1109553291857079122,https://www.airbnb.com/rooms/1109553291857079122?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836797_P30Dbrp0QFcGgHgd&previous_page_section_name=1000&federated_search_id=3fceb3bc-617f-499e-bceb-e8a12037f519,Off Broadway-North Cap Hill 1BR,entire_home,1.0,,,,4.64,,0.567,0.567,0.567,1.0,1.0,114.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
59853794-5455-4523-8d8a-d4a2f4305b1d,f3aa1eb9-b861-4d19-8d60-b2f38442058d,634916680852255918,https://www.airbnb.com/rooms/634916680852255918?adults=2&check_in=2026-04-02&check_out=2026-04-04&search_mode=regular_search&source_impression_id=p3_1774836806_P3gIT7bvJ17ki0DQ&previous_page_section_name=1000&federated_search_id=a69ac4d7-e407-49ab-849e-620ff1fff468,Stylish Home in the Heart of Seattle!,entire_home,1.0,,,,4.83,,0.567,0.567,0.567,1.0,1.0,149.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
b427d95a-9a31-48c5-8961-ab9f70829ee4,f3aa1eb9-b861-4d19-8d60-b2f38442058d,53516336,https://www.airbnb.com/rooms/53516336?adults=2&check_in=2026-04-02&check_out=2026-04-04&search_mode=regular_search&source_impression_id=p3_1774836806_P3UywcYFHrgCU0EO&previous_page_section_name=1000&federated_search_id=a69ac4d7-e407-49ab-849e-620ff1fff468,Guesthouse in Seattle,entire_home,1.0,,,,4.94,,0.567,0.567,0.567,1.0,1.0,110.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
a09d711d-6e53-4f3f-b639-deaa55fd370e,f3aa1eb9-b861-4d19-8d60-b2f38442058d,856759348060908112,https://www.airbnb.com/rooms/856759348060908112?adults=2&check_in=2026-04-04&check_out=2026-04-06&search_mode=regular_search&source_impression_id=p3_1774836815_P3A_m05VvVdlHn9r&previous_page_section_name=1000&federated_search_id=ab00a14f-0e14-4b58-90e8-62214da0200b,Serene Home in the Heart of Seattle!,entire_home,1.0,,,,4.79,,0.567,0.567,0.567,1.0,1.0,154.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
bc4b8260-b37a-4444-bbc3-20e9c1838d33,49e0b42d-10bc-4466-9629-282f8d974797,702895345954216270,https://www.airbnb.com/rooms/702895345954216270?adults=2&check_in=2026-04-11&check_out=2026-04-13&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837001_P36Q9wNIBRfzv6sX&previous_page_section_name=1000&federated_search_id=d2a21184-3d28-41c2-88bf-84957a042df6,Seattle *Rock 'N Roll* Glam - 1BD/1BA Urban Condo,entire_home,1.0,1.0,3.0,,4.92,208.0,0.686,0.686,0.686,1.0,1.0,189.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
f27f0172-ef53-4852-a320-bfcfbff5aaf9,49e0b42d-10bc-4466-9629-282f8d974797,904057,https://www.airbnb.com/rooms/904057?adults=2&check_in=2026-03-30&check_out=2026-04-02&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774836957_P30CBikIqk9dtyJF&previous_page_section_name=1000&federated_search_id=6a539a74-352b-431e-bd6d-7cd673906e65,Seattle Mini Home with Hot Tub and Private Deck,entire_home,1.0,1.0,2.0,,4.92,640.0,0.635,0.635,0.635,1.0,1.0,120.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
d920eb08-fbb9-44d9-968b-2e7622e88657,49e0b42d-10bc-4466-9629-282f8d974797,18630803,https://www.airbnb.com/rooms/18630803?adults=2&check_in=2026-03-30&check_out=2026-04-02&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774836957_P3u_wRBEF9_-m46N&previous_page_section_name=1000&federated_search_id=6a539a74-352b-431e-bd6d-7cd673906e65,Cozy Urban Studio in Seattle,entire_home,1.0,1.0,2.0,,4.96,333.0,0.614,0.614,0.614,1.0,1.0,112.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
e8a5a61b-ec01-4f09-afb8-8a4037879076,49e0b42d-10bc-4466-9629-282f8d974797,1390977062353857650,https://www.airbnb.com/rooms/1390977062353857650?adults=2&check_in=2026-03-31&check_out=2026-04-01&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774836957_P3nJw7BBGO5i_30i&previous_page_section_name=1000&federated_search_id=6a539a74-352b-431e-bd6d-7cd673906e65,"Private Suite (AC, Garage, W/D) by I-5, Light Rail",entire_home,1.0,1.0,4.0,,4.98,121.0,0.599,0.599,0.599,1.0,1.0,119.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
d8a7bcf8-9e43-438e-bfdb-59ded1f18d79,49e0b42d-10bc-4466-9629-282f8d974797,963989839164028863,https://www.airbnb.com/rooms/963989839164028863?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836956_P39UVzAz2_sMx6lR&previous_page_section_name=1000&federated_search_id=6a539a74-352b-431e-bd6d-7cd673906e65,Enchanting 1 Bedroom Home in Heart of Seattle!,entire_home,1.0,1.0,4.0,,4.83,105.0,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
9e8c184b-df55-4600-a97a-6ad916bf5807,49e0b42d-10bc-4466-9629-282f8d974797,592200448239529644,https://www.airbnb.com/rooms/592200448239529644?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836956_P3ceO2gKowhJeiTE&previous_page_section_name=1000&federated_search_id=6a539a74-352b-431e-bd6d-7cd673906e65,Charming 1 Bedroom Home in the Heart of Seattle!,entire_home,1.0,1.0,4.0,,4.82,149.0,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
e0cb4aca-ea4a-4847-9d4a-d6f35f6b2078,49e0b42d-10bc-4466-9629-282f8d974797,1480213068446765450,https://www.airbnb.com/rooms/1480213068446765450?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836956_P35r1uhsVznV2QuM&previous_page_section_name=1000&federated_search_id=6a539a74-352b-431e-bd6d-7cd673906e65,~Downtown View~ Studio in Capitol Hill,entire_home,1.0,,,,4.62,,0.567,0.567,0.567,1.0,1.0,103.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
7d494cac-a3a9-4c06-8a2e-8e42bc0e7f38,49e0b42d-10bc-4466-9629-282f8d974797,48502071,https://www.airbnb.com/rooms/48502071?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836956_P3AYa42sVmg79QGs&previous_page_section_name=1000&federated_search_id=6a539a74-352b-431e-bd6d-7cd673906e65,Seattle Hideaway,entire_home,1.0,,,,4.9,,0.567,0.567,0.567,1.0,1.0,106.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
f33c939e-bc1a-4a12-b4dd-cce0555449dd,49e0b42d-10bc-4466-9629-282f8d974797,53155876,https://www.airbnb.com/rooms/53155876?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836956_P3ZKrORXCdYu33EK&previous_page_section_name=1000&federated_search_id=6a539a74-352b-431e-bd6d-7cd673906e65,Serene 1 Bedroom Condo in the Heart of Seattle!,entire_home,1.0,,,,4.83,,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
e5311ec5-df75-446c-a734-afada60c9a10,49e0b42d-10bc-4466-9629-282f8d974797,2612399,https://www.airbnb.com/rooms/2612399?adults=2&check_in=2026-04-01&check_out=2026-04-02&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774836957_P3yvRGl6XgAK3u-C&previous_page_section_name=1000&federated_search_id=6a539a74-352b-431e-bd6d-7cd673906e65,Studio Loft Garden Cottage,entire_home,1.0,,,,4.98,,0.567,0.567,0.567,1.0,1.0,113.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
a4e61623-cf6c-4dfe-a415-761c6c57e690,49e0b42d-10bc-4466-9629-282f8d974797,796406495359018289,https://www.airbnb.com/rooms/796406495359018289?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774836956_P3xaWSth60l4CuBB&previous_page_section_name=1000&federated_search_id=6a539a74-352b-431e-bd6d-7cd673906e65,Guest suite in Seattle,entire_home,1.0,,,,4.94,,0.567,0.567,0.567,1.0,1.0,124.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
e7876fa9-bd25-4c04-b267-1fc5f6935b01,49e0b42d-10bc-4466-9629-282f8d974797,634916680852255918,https://www.airbnb.com/rooms/634916680852255918?adults=2&check_in=2026-04-02&check_out=2026-04-04&search_mode=regular_search&source_impression_id=p3_1774836965_P3bxy2Hf5vgYZzq-&previous_page_section_name=1000&federated_search_id=e43b03aa-5394-4f8a-99b1-9bcaff2a9911,Stylish Home in the Heart of Seattle!,entire_home,1.0,,,,4.83,,0.567,0.567,0.567,1.0,1.0,149.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
7596dd1a-64bb-46c8-afec-bb30405c8235,49e0b42d-10bc-4466-9629-282f8d974797,53516336,https://www.airbnb.com/rooms/53516336?adults=2&check_in=2026-04-02&check_out=2026-04-04&search_mode=regular_search&source_impression_id=p3_1774836965_P3Pp4zGg6NtrLRy2&previous_page_section_name=1000&federated_search_id=e43b03aa-5394-4f8a-99b1-9bcaff2a9911,Guesthouse in Seattle,entire_home,1.0,,,,4.94,,0.567,0.567,0.567,1.0,1.0,110.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
